zipcode,price,sqft_lot,lat,long,avg_income,total_pop,state
98058,269900.0,8750,47.4556,-122.157,82944.60465116278,21500,WA
98122,557000.0,2096,47.6055,-122.305,114665.09046052632,24320,WA
98022,360000.0,16980,47.1775,-122.022,85594.3294329433,11110,WA
98117,352000.0,5000,47.6879,-122.385,141307.04301075268,18600,WA
98045,437000.0,22357,47.4807,-121.779,128982.49678249678,7770,WA
98038,322500.0,6753,47.3845,-122.032,109980.16119032858,16130,WA
98116,650000.0,2000,47.5815,-122.402,134899.4215938303,15560,WA
98103,450000.0,1213,47.6609,-122.344,126559.61222477816,30430,WA
98092,278500.0,5250,47.3163,-122.188,82218.24655095683,22470,WA
98055,364950.0,6957,47.4309,-122.191,67556.14320585842,12290,WA
98038,840000.0,40139,47.401,-122.026,109980.16119032858,16130,WA
98031,268000.0,8134,47.404,-122.191,66077.30182176268,20310,WA
98070,517534.0,143947,47.3889,-122.482,115425.5009107468,5490,WA
98077,632925.0,32239,47.7718,-122.095,228530.64516129033,6200,WA
98034,577500.0,7251,47.7067,-122.2,123401.29716981133,25440,WA
98178,339000.0,7480,47.504,-122.227,68004.76550680786,13220,WA
98052,570000.0,37461,47.7015,-122.164,167832.9569093611,33650,WA
98024,563500.0,174240,47.5753,-121.95,152393.75,2560,WA
98133,423000.0,9351,47.7448,-122.333,77434.52474469757,25460,WA
98019,355000.0,5028,47.7318,-121.982,131883.04195804195,5720,WA
98024,1550000.0,171626,47.5954,-121.95,152393.75,2560,WA
98103,482000.0,3960,47.6885,-122.337,126559.61222477816,30430,WA
98006,625000.0,9135,47.5724,-122.179,195929.04411764705,19040,WA
98056,538000.0,11632,47.5272,-122.169,96429.90444069702,17790,WA
98058,380000.0,10255,47.4334,-122.161,82944.60465116278,21500,WA
98122,375000.0,5120,47.6073,-122.308,114665.09046052632,24320,WA
98038,245000.0,8500,47.3592,-122.046,109980.16119032858,16130,WA
98166,310000.0,27260,47.4546,-122.337,108241.8439716312,11280,WA
98004,1300000.0,15021,47.6408,-122.219,334922.6645435244,18840,WA
98034,397000.0,7680,47.7245,-122.2,123401.29716981133,25440,WA
98058,365000.0,4052,47.4362,-122.178,82944.60465116278,21500,WA
98042,328500.0,8250,47.3739,-122.156,85926.3877028181,23420,WA
98052,988000.0,19700,47.7205,-122.127,167832.9569093611,33650,WA
98103,1000000.0,3277,47.6636,-122.33,126559.61222477816,30430,WA
98055,237000.0,2138,47.4324,-122.197,67556.14320585842,12290,WA
98011,525000.0,5280,47.7734,-122.224,111194.55782312925,13230,WA
98006,749000.0,9627,47.559,-122.164,195929.04411764705,19040,WA
98074,722500.0,11800,47.633,-122.041,236032.49211356463,12680,WA
98052,843000.0,8750,47.6954,-122.103,167832.9569093611,33650,WA
98115,438000.0,1372,47.6776,-122.318,143828.72378243867,28130,WA
98146,578000.0,10875,47.504,-122.382,80281.9345661451,14060,WA
98001,227950.0,8230,47.2613,-122.255,76875.8559622196,16940,WA
98001,196000.0,11576,47.3417,-122.271,76875.8559622196,16940,WA
98105,641000.0,5332,47.6694,-122.275,167435.148792813,17810,WA
98038,350000.0,219978,47.4056,-121.955,109980.16119032858,16130,WA
98032,205000.0,7980,47.3838,-122.289,59395.632444696545,17630,WA
98072,400000.0,9102,47.7487,-122.082,161856.97211155377,12550,WA
98027,1030000.0,9816,47.5534,-122.078,156580.6170355466,14910,WA
98034,505000.0,5460,47.7355,-122.18,123401.29716981133,25440,WA
98034,475000.0,7200,47.7206,-122.211,123401.29716981133,25440,WA
98028,520000.0,9263,47.7691,-122.262,119463.84615384616,11700,WA
98034,1450000.0,24920,47.7183,-122.258,123401.29716981133,25440,WA
98011,333500.0,9732,47.7736,-122.214,111194.55782312925,13230,WA
98038,232000.0,10403,47.362,-122.029,109980.16119032858,16130,WA
98006,691100.0,16117,47.5698,-122.121,195929.04411764705,19040,WA
98040,811000.0,9897,47.5505,-122.221,348292.80632411066,12650,WA
98028,551000.0,5802,47.7605,-122.234,119463.84615384616,11700,WA
98072,496500.0,3640,47.7356,-122.157,161856.97211155377,12550,WA
98070,705000.0,20978,47.3844,-122.438,115425.5009107468,5490,WA
98055,578000.0,9225,47.4904,-122.226,67556.14320585842,12290,WA
98042,255000.0,8659,47.3663,-122.089,85926.3877028181,23420,WA
98006,1050000.0,7832,47.5637,-122.123,195929.04411764705,19040,WA
98042,348000.0,8491,47.3759,-122.125,85926.3877028181,23420,WA
98031,230000.0,3413,47.3912,-122.167,66077.30182176268,20310,WA
98023,359500.0,11250,47.3305,-122.371,72238.51267137515,24070,WA
98133,330000.0,7000,47.7617,-122.357,77434.52474469757,25460,WA
98014,80000.0,5050,47.6499,-121.909,130497.25274725274,3640,WA
98133,465000.0,6360,47.7311,-122.353,77434.52474469757,25460,WA
98042,325000.0,7324,47.3701,-122.107,85926.3877028181,23420,WA
98168,340500.0,28025,47.4857,-122.318,54356.1190738699,18140,WA
98038,342500.0,5192,47.3724,-122.042,109980.16119032858,16130,WA
98178,290900.0,17600,47.4855,-122.266,68004.76550680786,13220,WA
98074,868700.0,6161,47.6336,-122.064,236032.49211356463,12680,WA
98125,1199000.0,8400,47.717,-122.281,89057.8125,21760,WA
98074,1150000.0,10259,47.6332,-122.066,236032.49211356463,12680,WA
98074,859900.0,6298,47.5906,-122.062,236032.49211356463,12680,WA
98029,520000.0,3006,47.5461,-121.998,169932.61834319527,13520,WA
98118,460000.0,2527,47.5674,-122.29,82306.18225612205,24910,WA
98115,438924.0,4590,47.6943,-122.29,143828.72378243867,28130,WA
98126,315000.0,6550,47.5486,-122.38,103219.01944209637,11830,WA
98033,590000.0,10650,47.6658,-122.188,246130.3803803804,19980,WA
98006,378500.0,8640,47.5772,-122.153,195929.04411764705,19040,WA
98042,328500.0,8130,47.3875,-122.161,85926.3877028181,23420,WA
98005,849950.0,9773,47.6344,-122.174,190921.91510365249,10130,WA
98136,525000.0,6000,47.5275,-122.391,142535.06787330317,8840,WA
98074,1385000.0,181319,47.6179,-122.005,236032.49211356463,12680,WA
98023,295000.0,7725,47.3078,-122.378,72238.51267137515,24070,WA
98006,1067000.0,11793,47.5521,-122.137,195929.04411764705,19040,WA
98118,207950.0,5000,47.5158,-122.264,82306.18225612205,24910,WA
98075,699900.0,7302,47.5985,-121.977,240569.3245778612,10660,WA
98027,1280000.0,9500,47.5645,-122.082,156580.6170355466,14910,WA
98052,452000.0,7350,47.6734,-122.154,167832.9569093611,33650,WA
98055,370000.0,5036,47.4734,-122.186,67556.14320585842,12290,WA
98042,232000.0,11230,47.3811,-122.087,85926.3877028181,23420,WA
98034,669950.0,14062,47.7081,-122.215,123401.29716981133,25440,WA
98034,397500.0,6710,47.7193,-122.216,123401.29716981133,25440,WA
98112,490000.0,1391,47.6192,-122.301,331925.1974723539,12660,WA
98116,725000.0,4140,47.5836,-122.387,134899.4215938303,15560,WA
98032,299000.0,19635,47.3841,-122.284,59395.632444696545,17630,WA
98116,625000.0,5750,47.5872,-122.39,134899.4215938303,15560,WA
98065,437500.0,4500,47.5322,-121.88,162574.9271137026,6860,WA
98065,650000.0,5438,47.5416,-121.864,162574.9271137026,6860,WA
98117,475000.0,3825,47.6799,-122.381,141307.04301075268,18600,WA
98042,342000.0,11947,47.3672,-122.151,85926.3877028181,23420,WA
98033,1197350.0,7800,47.684,-122.205,246130.3803803804,19980,WA
98055,280000.0,11610,47.4404,-122.191,67556.14320585842,12290,WA
98188,240000.0,7200,47.4467,-122.281,55292.0763022744,13630,WA
98107,529000.0,3328,47.6729,-122.363,118844.46366782006,17340,WA
98136,442000.0,5100,47.5346,-122.385,142535.06787330317,8840,WA
98119,615000.0,6872,47.6454,-122.373,190293.7363437728,13730,WA
98033,1485000.0,10800,47.6821,-122.196,246130.3803803804,19980,WA
98052,585000.0,7559,47.7206,-122.11,167832.9569093611,33650,WA
98059,480000.0,7787,47.4877,-122.139,115617.237743806,18970,WA
98053,1095000.0,57063,47.6554,-122.018,207522.1335992024,10030,WA
98133,290000.0,8184,47.7343,-122.347,77434.52474469757,25460,WA
98116,615000.0,5000,47.5789,-122.393,134899.4215938303,15560,WA
98133,300000.0,7680,47.7439,-122.339,77434.52474469757,25460,WA
98030,308000.0,39150,47.3818,-122.225,58244.88505747126,17400,WA
98033,750000.0,7745,47.6734,-122.173,246130.3803803804,19980,WA
98112,2250000.0,8036,47.6415,-122.285,331925.1974723539,12660,WA
98059,890000.0,194278,47.4711,-122.084,115617.237743806,18970,WA
98058,288000.0,7560,47.452,-122.177,82944.60465116278,21500,WA
98178,190000.0,6000,47.4973,-122.221,68004.76550680786,13220,WA
98133,515000.0,5105,47.7546,-122.341,77434.52474469757,25460,WA
98055,235000.0,11054,47.4667,-122.215,67556.14320585842,12290,WA
98126,275000.0,5000,47.5186,-122.374,103219.01944209637,11830,WA
98004,727500.0,9119,47.6221,-122.193,334922.6645435244,18840,WA
98053,650000.0,6587,47.683,-122.039,207522.1335992024,10030,WA
98024,1600000.0,230652,47.6033,-121.943,152393.75,2560,WA
98125,365000.0,7085,47.7315,-122.305,89057.8125,21760,WA
98052,662000.0,36947,47.6917,-122.084,167832.9569093611,33650,WA
98038,270500.0,7848,47.3608,-122.056,109980.16119032858,16130,WA
98092,200000.0,1898,47.2852,-122.19,82218.24655095683,22470,WA
98075,970000.0,76230,47.5931,-122.071,240569.3245778612,10660,WA
98198,160000.0,9600,47.4097,-122.316,68652.78372591006,18680,WA
98010,204000.0,7405,47.3105,-122.021,113159.4982078853,2790,WA
98058,358000.0,6655,47.4296,-122.161,82944.60465116278,21500,WA
98011,452000.0,8268,47.7373,-122.197,111194.55782312925,13230,WA
98103,595000.0,4000,47.6582,-122.345,126559.61222477816,30430,WA
98042,249000.0,6082,47.3577,-122.16,85926.3877028181,23420,WA
98055,346900.0,5106,47.449,-122.205,67556.14320585842,12290,WA
98166,2125000.0,24069,47.4169,-122.348,108241.8439716312,11280,WA
98056,280000.0,4350,47.5025,-122.186,96429.90444069702,17790,WA
98032,318888.0,12000,47.3644,-122.28,59395.632444696545,17630,WA
98075,530000.0,40518,47.5896,-122.009,240569.3245778612,10660,WA
98031,375000.0,18500,47.3914,-122.169,66077.30182176268,20310,WA
98052,910000.0,29242,47.7197,-122.131,167832.9569093611,33650,WA
98006,782000.0,9614,47.5623,-122.116,195929.04411764705,19040,WA
98106,259950.0,649,47.5213,-122.357,73720.44241037375,13110,WA
98058,315000.0,18360,47.4518,-122.16,82944.60465116278,21500,WA
98168,215000.0,8865,47.4949,-122.3,54356.1190738699,18140,WA
98040,705000.0,10221,47.5885,-122.248,348292.80632411066,12650,WA
98199,1450000.0,6320,47.6452,-122.411,195778.45884413313,11420,WA
98155,451000.0,9813,47.749,-122.305,100578.83333333331,18000,WA
98055,261000.0,8125,47.4727,-122.198,67556.14320585842,12290,WA
98028,396000.0,8280,47.7403,-122.256,119463.84615384616,11700,WA
98059,725000.0,29170,47.5146,-122.117,115617.237743806,18970,WA
98040,1950000.0,15235,47.5666,-122.231,348292.80632411066,12650,WA
98188,238000.0,7242,47.4339,-122.291,55292.0763022744,13630,WA
98052,750000.0,9563,47.6368,-122.097,167832.9569093611,33650,WA
98042,331500.0,10271,47.3628,-122.075,85926.3877028181,23420,WA
98065,460000.0,108900,47.52,-121.845,162574.9271137026,6860,WA
98092,404950.0,217014,47.2953,-122.083,82218.24655095683,22470,WA
98103,880000.0,5163,47.6935,-122.352,126559.61222477816,30430,WA
98074,863000.0,22370,47.6239,-122.023,236032.49211356463,12680,WA
98005,638700.0,9162,47.5846,-122.168,190921.91510365249,10130,WA
98053,435000.0,5680,47.6969,-122.026,207522.1335992024,10030,WA
98178,260000.0,5350,47.505,-122.259,68004.76550680786,13220,WA
98105,671500.0,4000,47.667,-122.289,167435.148792813,17810,WA
98109,610000.0,3400,47.6376,-122.353,157746.25126646404,19740,WA
98014,405000.0,15029,47.6929,-121.87,130497.25274725274,3640,WA
98038,338900.0,5612,47.3572,-122.015,109980.16119032858,16130,WA
98075,720000.0,7708,47.5816,-121.97,240569.3245778612,10660,WA
98108,442000.0,5445,47.5502,-122.311,68213.53082465973,12490,WA
98122,650000.0,5040,47.6136,-122.299,114665.09046052632,24320,WA
98058,263500.0,9917,47.4478,-122.161,82944.60465116278,21500,WA
98038,300000.0,75794,47.4219,-122.007,109980.16119032858,16130,WA
98002,266000.0,3402,47.3521,-122.212,50171.24925283921,16730,WA
98077,930000.0,84942,47.7466,-122.029,228530.64516129033,6200,WA
98028,530000.0,5493,47.7727,-122.229,119463.84615384616,11700,WA
98023,180000.0,8960,47.3062,-122.371,72238.51267137515,24070,WA
98065,619000.0,6439,47.5422,-121.86,162574.9271137026,6860,WA
98003,264000.0,10608,47.3366,-122.306,57296.97102721686,22780,WA
98116,730000.0,4920,47.573,-122.409,134899.4215938303,15560,WA
98034,439000.0,10070,47.7258,-122.177,123401.29716981133,25440,WA
98031,268500.0,7500,47.4025,-122.176,66077.30182176268,20310,WA
98045,330000.0,15744,47.476,-121.755,128982.49678249678,7770,WA
98122,640000.0,4000,47.6045,-122.307,114665.09046052632,24320,WA
98074,900000.0,12600,47.6366,-122.058,236032.49211356463,12680,WA
98038,370000.0,13300,47.3725,-122.06,109980.16119032858,16130,WA
98144,685000.0,2900,47.5897,-122.292,109619.07340553548,16620,WA
98053,505000.0,217800,47.6277,-121.972,207522.1335992024,10030,WA
98022,265000.0,32666,47.1803,-121.974,85594.3294329433,11110,WA
98055,290000.0,2937,47.4489,-122.188,67556.14320585842,12290,WA
98038,296000.0,3600,47.3665,-122.017,109980.16119032858,16130,WA
98178,360000.0,9611,47.4964,-122.251,68004.76550680786,13220,WA
98168,240500.0,10584,47.492,-122.317,54356.1190738699,18140,WA
98126,372500.0,2958,47.5496,-122.373,103219.01944209637,11830,WA
98045,595000.0,14402,47.5008,-121.776,128982.49678249678,7770,WA
98023,515000.0,8249,47.2846,-122.341,72238.51267137515,24070,WA
98040,1220000.0,15367,47.5494,-122.216,348292.80632411066,12650,WA
98053,507000.0,6460,47.7123,-122.027,207522.1335992024,10030,WA
98092,399950.0,31465,47.3131,-122.115,82218.24655095683,22470,WA
98010,185000.0,10816,47.3122,-121.996,113159.4982078853,2790,WA
98052,460000.0,7070,47.6947,-122.125,167832.9569093611,33650,WA
98029,435500.0,4789,47.5665,-122.018,169932.61834319527,13520,WA
98188,469000.0,13938,47.425,-122.283,55292.0763022744,13630,WA
98103,531000.0,1175,47.6634,-122.34,126559.61222477816,30430,WA
98177,443500.0,6804,47.7047,-122.373,184445.60229445505,10460,WA
98042,223000.0,6824,47.3666,-122.084,85926.3877028181,23420,WA
98028,590000.0,15842,47.7466,-122.242,119463.84615384616,11700,WA
98103,340000.0,1760,47.6972,-122.35,126559.61222477816,30430,WA
98199,650000.0,3388,47.6372,-122.395,195778.45884413313,11420,WA
98029,533600.0,5080,47.5694,-122.001,169932.61834319527,13520,WA
98074,695000.0,4694,47.6214,-122.024,236032.49211356463,12680,WA
98031,242000.0,7524,47.3961,-122.188,66077.30182176268,20310,WA
98125,425000.0,8814,47.7162,-122.309,89057.8125,21760,WA
98052,525000.0,9414,47.6844,-122.113,167832.9569093611,33650,WA
98029,485000.0,5502,47.5737,-122.018,169932.61834319527,13520,WA
98045,175000.0,9775,47.4474,-121.771,128982.49678249678,7770,WA
98092,210000.0,7210,47.3128,-122.184,82218.24655095683,22470,WA
98031,260000.0,7415,47.4022,-122.171,66077.30182176268,20310,WA
98116,577000.0,5750,47.5671,-122.391,134899.4215938303,15560,WA
98002,200000.0,10588,47.2876,-122.212,50171.24925283921,16730,WA
98117,605000.0,5000,47.682,-122.372,141307.04301075268,18600,WA
98133,325000.0,6750,47.7125,-122.331,77434.52474469757,25460,WA
98178,289500.0,6400,47.496,-122.239,68004.76550680786,13220,WA
98144,559950.0,1458,47.5876,-122.309,109619.07340553548,16620,WA
98115,1042500.0,9375,47.6821,-122.273,143828.72378243867,28130,WA
98199,543500.0,2790,47.6581,-122.396,195778.45884413313,11420,WA
98042,480000.0,34293,47.3496,-122.094,85926.3877028181,23420,WA
98022,218000.0,9633,47.1951,-122.001,85594.3294329433,11110,WA
98199,565000.0,6000,47.6539,-122.396,195778.45884413313,11420,WA
98056,426700.0,7700,47.5375,-122.178,96429.90444069702,17790,WA
98028,650000.0,11575,47.7605,-122.267,119463.84615384616,11700,WA
98105,542000.0,3060,47.6663,-122.326,167435.148792813,17810,WA
98052,415000.0,8000,47.6978,-122.13,167832.9569093611,33650,WA
98002,214000.0,8316,47.3221,-122.215,50171.24925283921,16730,WA
98188,245000.0,8910,47.4488,-122.275,55292.0763022744,13630,WA
98003,314500.0,13303,47.2681,-122.31,57296.97102721686,22780,WA
98116,1120000.0,5750,47.5821,-122.39,134899.4215938303,15560,WA
98136,378000.0,3850,47.5395,-122.39,142535.06787330317,8840,WA
98001,305000.0,9091,47.336,-122.269,76875.8559622196,16940,WA
98028,595000.0,6750,47.7679,-122.261,119463.84615384616,11700,WA
98116,729500.0,1091,47.5818,-122.402,134899.4215938303,15560,WA
98065,430000.0,6699,47.5317,-121.853,162574.9271137026,6860,WA
98038,240000.0,6500,47.3647,-122.05,109980.16119032858,16130,WA
98136,545000.0,6200,47.5338,-122.384,142535.06787330317,8840,WA
98105,530000.0,2500,47.6681,-122.305,167435.148792813,17810,WA
98198,157000.0,26326,47.4152,-122.3,68652.78372591006,18680,WA
98146,425000.0,7645,47.5044,-122.35,80281.9345661451,14060,WA
98166,220000.0,6020,47.4793,-122.346,108241.8439716312,11280,WA
98077,521000.0,36400,47.7627,-122.076,228530.64516129033,6200,WA
98118,325000.0,6862,47.5193,-122.274,82306.18225612205,24910,WA
98126,597500.0,5400,47.555,-122.379,103219.01944209637,11830,WA
98065,337000.0,3976,47.526,-121.826,162574.9271137026,6860,WA
98052,1000000.0,10492,47.655,-122.124,167832.9569093611,33650,WA
98034,3070000.0,55867,47.7022,-122.224,123401.29716981133,25440,WA
98105,495000.0,6000,47.6718,-122.267,167435.148792813,17810,WA
98052,748000.0,3330,47.6327,-122.109,167832.9569093611,33650,WA
98004,888000.0,8710,47.6245,-122.198,334922.6645435244,18840,WA
98045,269900.0,22267,47.4761,-121.758,128982.49678249678,7770,WA
98027,496500.0,14440,47.5221,-122.045,156580.6170355466,14910,WA
98155,475000.0,5097,47.7522,-122.278,100578.83333333331,18000,WA
98125,312000.0,1374,47.7145,-122.311,89057.8125,21760,WA
98072,323000.0,12231,47.7404,-122.11,161856.97211155377,12550,WA
98059,331000.0,9079,47.4834,-122.159,115617.237743806,18970,WA
98133,306000.0,1086,47.7049,-122.353,77434.52474469757,25460,WA
98117,655000.0,4000,47.6915,-122.381,141307.04301075268,18600,WA
98003,290000.0,15954,47.336,-122.319,57296.97102721686,22780,WA
98105,1250000.0,5000,47.6597,-122.274,167435.148792813,17810,WA
98115,460000.0,4708,47.6759,-122.286,143828.72378243867,28130,WA
98115,435000.0,6380,47.6988,-122.319,143828.72378243867,28130,WA
98006,664000.0,11880,47.5427,-122.181,195929.04411764705,19040,WA
98102,865000.0,4180,47.6462,-122.318,153812.87655050206,16930,WA
98058,385000.0,18000,47.4406,-122.146,82944.60465116278,21500,WA
98034,497000.0,9315,47.705,-122.202,123401.29716981133,25440,WA
98045,280000.0,3000,47.4965,-121.785,128982.49678249678,7770,WA
98178,188000.0,17487,47.5024,-122.271,68004.76550680786,13220,WA
98136,478500.0,4755,47.5304,-122.387,142535.06787330317,8840,WA
98065,1145000.0,18361,47.544,-121.872,162574.9271137026,6860,WA
98023,222000.0,7187,47.291,-122.368,72238.51267137515,24070,WA
98053,799000.0,209523,47.6932,-122.006,207522.1335992024,10030,WA
98038,609900.0,7399,47.3558,-122.004,109980.16119032858,16130,WA
98106,413000.0,5809,47.5536,-122.359,73720.44241037375,13110,WA
98115,400000.0,4875,47.6942,-122.321,143828.72378243867,28130,WA
98006,802541.0,6768,47.5462,-122.182,195929.04411764705,19040,WA
98023,320000.0,7757,47.2918,-122.346,72238.51267137515,24070,WA
98065,507000.0,7649,47.5441,-121.882,162574.9271137026,6860,WA
98115,387500.0,8329,47.6982,-122.298,143828.72378243867,28130,WA
98072,396000.0,12616,47.7415,-122.101,161856.97211155377,12550,WA
98055,373000.0,11788,47.4862,-122.224,67556.14320585842,12290,WA
98040,1484900.0,19252,47.5553,-122.22,348292.80632411066,12650,WA
98058,359900.0,7698,47.4406,-122.141,82944.60465116278,21500,WA
98115,410000.0,4342,47.6997,-122.316,143828.72378243867,28130,WA
98053,690000.0,23488,47.6726,-122.03,207522.1335992024,10030,WA
98030,245000.0,5760,47.3702,-122.185,58244.88505747126,17400,WA
98075,700000.0,25958,47.5896,-122.083,240569.3245778612,10660,WA
98198,268000.0,9966,47.3923,-122.311,68652.78372591006,18680,WA
98042,225000.0,26055,47.3664,-122.1,85926.3877028181,23420,WA
98004,980000.0,11034,47.5894,-122.195,334922.6645435244,18840,WA
